"AreaSuburban","AreaUrban","Children","Age","MaritalMarried","MaritalNever Married","MaritalSeparated","MaritalWidowed","GenderMale","GenderNonbinary","ChurnYes","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","TechieYes","ContractOne year","ContractTwo Year","Port_modemYes","TabletYes","InternetServiceFiber Optic","InternetServiceNone","PhoneYes","MultipleYes","OnlineSecurityYes","OnlineBackupYes","DeviceProtectionYes","TechSupportYes","StreamingTVYes","StreamingMoviesYes","PaperlessBillingYes","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check","Tenure","MonthlyCharge","Bandwidth_GB_Year","TimelyResponse","TimelyFixes","TimelyReplacements","Reliability","Options","RespectfulResponse","CourteousExchange","ActiveListening"
0,0,8,35,0,0,0,1,1,0,0,16.2337,16,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,53.27752,182.4433,5477.886159,2,2,4,4,3,4,3,4
0,0,3,53,0,1,0,0,1,0,0,5.365486,15,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,66.7449,152.4579,6382.531232,5,4,4,2,4,4,4,4
0,0,2,45,0,0,1,0,1,0,0,9.966641,17,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,59.85396,182.4833,5305.602924,3,2,2,4,4,2,3,2
0,1,2,61,0,0,0,1,1,0,1,8.297271,13,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,69.32327,184.9797,6518.166442,2,2,2,3,4,4,4,3
1,0,3,56,0,0,1,0,0,0,0,7.935437,7,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,61.0911,147.4564,5653.372513,4,3,4,4,4,4,3,3
0,1,0,42,1,0,0,0,1,0,0,12.92975,10,2,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,65.21792,187.6422,5874.281225,3,4,4,4,1,5,4,4
1,0,2,24,0,0,1,0,0,0,0,10.8124,10,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,64.19627,149.9447,6083.758176,2,4,5,3,3,4,3,4
0,0,4,61,1,0,0,0,1,0,0,14.19495,17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,67.1766,129.9483,6247.6461,2,1,2,2,4,4,3,3
0,1,0,83,1,0,0,0,0,0,0,12.79836,15,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,71.9056,174.9699,6535.810581,3,3,3,3,5,2,2,3
0,0,1,35,0,0,0,0,0,0,0,7.510036,14,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,66.15315,159.9942,5812.769976,4,5,5,4,3,3,3,1
1,0,0,38,0,1,0,0,0,0,0,9.353272,15,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,67.0795,232.6228,6157.745923,1,1,2,2,3,2,2,2
0,0,1,25,0,0,0,0,0,0,0,10.79749,13,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,52.14985,129.9621,5075.832913,4,3,3,3,6,3,3,4
1,0,1,53,0,0,0,1,1,0,0,7.615853,11,2,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,61.60654,149.9483,5311.628616,5,5,5,4,3,4,4,3
0,1,3,85,0,0,0,1,0,0,0,6.1871,16,2,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,67.72122,275.1198,6149.65603,3,3,3,2,5,2,2,1
1,0,1,68,0,0,0,0,0,0,0,16.2496,13,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,37.5005,149.9928,3614.976172,2,3,4,4,4,3,4,4
0,0,2,48,0,0,0,1,0,0,0,7.680029,12,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,65.4426,147.4601,5524.247776,3,4,4,3,5,3,4,3
0,0,0,67,0,0,0,0,0,0,0,7.533135,14,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,51.61804,232.6415,4716.06213,4,4,4,4,4,5,4,4
1,0,1,75,0,1,0,0,0,0,0,11.59798,9,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,67.40482,117.4858,5748.365703,4,4,4,4,3,5,4,4
0,0,0,58,0,1,0,0,1,0,0,8.805078,11,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,70.64297,265.1283,6503.161137,3,4,4,4,3,3,2,4
1,0,2,28,0,0,0,1,1,0,0,11.25449,8,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,70.22928,197.484,6865.467972,4,5,5,3,3,5,4,1
0,0,2,37,0,0,0,0,1,0,1,9.445157,12,3,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,56.31481,255.1372,5401.877883,3,3,2,4,4,3,4,4
0,1,8,23,0,1,0,0,1,0,0,6.625411,15,2,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,60.37442,172.4705,6089.889713,2,3,3,4,2,4,4,4
1,0,1,88,0,1,0,0,1,0,0,7.595239,15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,69.15481,137.4872,5739.929828,4,4,4,6,3,5,4,4
0,0,6,31,1,0,0,0,0,0,0,6.622338,11,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,70.49565,139.9349,6722.143611,3,3,4,4,3,5,3,3
1,0,1,80,1,0,0,0,0,0,0,10.04016,12,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,58.74129,127.4958,4901.491925,3,4,3,3,6,2,1,4
1,0,0,52,0,0,1,0,1,0,0,8.54404,12,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,71.00745,132.466,6543.110379,5,2,3,1,4,3,3,3
1,0,0,49,0,0,1,0,1,0,0,11.33568,12,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,71.02256,104.9781,6399.222377,5,6,5,6,2,5,4,3
0,0,4,41,0,0,1,0,0,0,0,12.90165,11,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,62.15286,172.4579,5615.849093,4,3,4,3,4,3,4,3
0,1,1,48,0,0,0,0,1,0,0,13.70607,14,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,57.20095,159.9512,4966.136132,2,2,1,5,2,3,2,4
1,0,4,79,0,0,0,0,1,0,0,13.64677,17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,64.47076,159.9476,6033.647017,4,4,4,4,3,6,4,3
1,0,2,18,0,0,0,0,0,0,0,12.67905,12,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,69.76805,162.4653,6599.040223,3,3,4,5,3,3,4,2
0,1,1,89,0,0,0,1,0,0,0,7.951989,13,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,59.71663,147.4738,4970.688189,6,6,4,2,5,4,4,4
0,1,2,71,1,0,0,0,1,0,0,10.79407,13,2,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,67.75314,267.6427,6713.081591,3,3,2,2,4,2,3,3
0,0,0,44,0,0,0,1,1,0,0,8.590621,13,1,3,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,65.12119,262.6106,6021.415503,4,4,6,4,4,4,3,3
1,0,2,43,0,0,0,0,0,0,0,6.029557,10,2,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,61.30642,129.9915,5771.251702,5,4,3,2,5,4,3,4
0,0,0,82,1,0,0,0,1,0,0,10.38934,7,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,59.1618,114.9728,4895.745165,3,4,4,2,4,4,3,4
0,1,0,63,0,1,0,0,1,0,0,16.07996,16,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,57.67289,114.9658,4920.518248,2,1,3,3,5,3,4,3
0,1,2,54,1,0,0,0,0,0,0,7.394425,18,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,70.34319,137.4392,6003.619513,3,2,3,4,2,5,5,4
0,1,1,19,0,0,0,0,1,0,0,7.227551,8,2,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,61.54602,174.9755,5668.159085,2,3,3,5,2,4,3,4
1,0,2,51,0,0,0,1,0,1,0,10.33885,10,2,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,58.91354,204.9496,5208.138235,2,2,2,2,5,2,1,1
0,0,2,54,1,0,0,0,0,0,0,12.36842,11,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,59.94889,162.4538,5641.701018,3,3,4,4,4,3,4,5
0,1,1,26,0,0,0,0,0,0,0,9.245843,10,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,59.6057,182.447,5247.01062,3,2,4,2,5,2,3,4
0,0,4,62,1,0,0,0,1,0,0,17.10685,11,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,66.70369,137.4684,5859.752162,3,3,4,5,4,5,3,4
0,1,1,20,0,0,0,1,0,0,0,7.175714,14,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,62.32519,174.9919,5555.86987,5,5,5,3,4,3,4,5
1,0,0,21,0,0,1,0,0,0,0,7.144953,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,60.04073,159.9512,5174.273895,4,5,4,4,4,5,4,6
1,0,1,39,0,1,0,0,0,0,0,9.758572,13,2,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,64.12772,139.9678,5611.04531,3,2,3,4,5,3,5,3
0,1,0,36,0,0,0,1,1,0,0,12.57727,12,2,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,69.97238,245.147,6854.114445,3,5,4,4,3,3,3,4
0,1,0,18,0,1,0,0,0,0,0,5.543502,8,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,50.46018,177.4876,5066.934116,1,1,3,2,4,2,1,2
0,0,2,77,1,0,0,0,1,0,0,8.932966,12,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,62.18037,184.9647,5479.036356,4,5,4,2,5,2,3,2
0,0,1,50,0,0,0,1,0,0,0,8.94767,8,1,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,59.21586,139.983,5475.340643,2,3,3,2,4,2,3,3
0,1,1,60,0,0,1,0,1,0,0,10.03591,11,2,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,40.76616,184.9963,3832.149233,5,4,5,3,3,4,4,3
0,1,0,30,0,0,1,0,1,0,0,10.7285,14,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,47.78655,172.4441,4317.862166,4,3,3,3,3,4,3,3
0,0,1,84,0,0,1,0,0,0,0,14.25669,11,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,48.44746,192.4404,4246.327693,4,4,3,2,4,3,3,3
1,0,1,35,0,0,0,1,0,0,0,10.28699,10,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,57.56205,169.9928,4953.477077,3,3,4,5,2,3,5,4
1,0,2,60,1,0,0,0,1,0,1,7.47385,15,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,65.67374,210.1051,6417.345402,4,4,5,4,3,2,3,3
0,0,1,27,0,0,0,0,1,0,0,8.977927,8,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,39.5421,127.525,3656.35595,4,3,4,3,4,4,4,4
0,0,2,79,0,0,0,1,1,0,0,10.62573,14,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,61.59822,152.4798,5412.512376,5,5,4,1,6,4,3,2
1,0,4,88,0,1,0,0,0,0,0,5.274699,16,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,61.00152,229.9931,5482.759209,4,3,4,3,4,2,4,3
0,0,2,62,0,0,1,0,1,0,0,9.358337,11,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,66.9541,217.4725,6002.159687,1,1,2,3,4,4,2,2
0,0,0,88,0,0,1,0,1,0,1,9.281327,19,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,46.55404,220.1185,4194.186085,4,3,4,5,3,3,4,4
1,0,3,80,0,0,0,1,1,0,0,7.080619,13,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,66.94288,182.4676,5874.695874,3,3,4,3,4,5,3,1
1,0,2,43,0,0,0,0,0,0,0,12.0039,8,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,62.11875,174.9768,5940.705687,4,4,3,3,2,3,5,4
1,0,0,19,0,0,0,1,1,0,0,5.10323,14,2,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,71.82846,174.9618,6399.072403,3,2,4,4,2,3,5,3
1,0,0,87,0,1,0,0,0,0,0,9.291311,8,2,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,56.81183,159.9349,4819.114767,5,4,4,4,2,4,4,3
0,1,0,21,0,0,1,0,1,0,0,8.172079,10,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,66.31056,137.4978,5847.437103,5,5,6,5,3,5,3,4
1,0,0,80,0,0,0,0,1,0,0,7.173192,14,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,69.90151,102.4746,5801.078035,5,5,5,4,4,4,4,3
0,0,1,30,0,0,0,1,0,0,0,5.715477,13,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,65.06381,137.4872,5512.596647,4,3,4,3,5,3,3,4
1,0,1,39,0,0,0,1,1,0,0,10.43502,9,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,69.28827,177.6508,6319.297112,3,3,4,3,5,2,3,4
0,0,1,23,0,0,1,0,1,0,0,16.024,6,2,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,57.94445,232.6707,5528.483995,5,5,5,3,4,4,5,3
1,0,1,51,1,0,0,0,1,0,0,10.71946,11,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,52.54837,79.97886,4411.074803,3,4,3,4,3,2,3,3
1,0,1,53,0,0,0,0,0,0,0,5.573652,16,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,55.24695,149.9776,4815.434176,4,4,4,1,3,3,3,3
0,1,2,69,0,0,0,1,1,0,0,3.489549,16,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,56.53361,114.9509,5216.869795,5,5,5,4,2,5,4,5
0,0,0,70,0,1,0,0,0,0,0,10.25311,12,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,55.47474,157.4698,4551.763964,4,3,4,4,3,5,4,4
0,1,4,24,0,1,0,0,0,0,1,11.82086,11,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,61.77794,212.6228,6305.881041,2,4,3,5,4,3,4,4
0,0,1,69,0,0,1,0,1,0,0,10.34204,11,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,52.70133,194.9699,4707.7319,4,3,4,3,5,5,3,4
0,0,4,22,0,0,1,0,0,0,0,11.07967,18,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,63.43072,149.9776,5679.986847,2,3,3,3,2,3,4,1
0,0,1,40,1,0,0,0,0,0,1,6.200744,11,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,45.09378,222.6143,4723.125316,5,4,5,3,3,5,4,5
1,0,0,68,1,0,0,0,0,0,0,10.44715,15,2,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,44.09777,162.4827,3869.872224,3,3,2,4,3,3,3,3
0,0,2,47,0,0,0,0,1,0,0,2.205335,8,2,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,63.92945,172.4579,5727.232268,2,2,3,3,4,2,2,2
0,1,3,25,0,0,0,0,0,0,0,9.979353,11,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,56.08957,114.9728,4840.964036,4,3,4,4,4,4,4,3
0,0,0,82,0,1,0,0,0,0,0,14.86921,11,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,54.22687,255.1417,4942.653192,2,3,2,5,3,5,4,4
0,1,0,68,1,0,0,0,0,1,0,11.44484,13,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,60.52991,194.9768,5214.429658,3,2,3,3,3,3,4,3
1,0,0,37,1,0,0,0,1,0,0,13.95029,12,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,68.69263,177.6508,6246.264685,3,4,3,4,3,2,3,3
0,1,0,31,0,1,0,0,0,0,0,13.54337,7,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,55.20008,182.4833,4826.319401,3,4,1,5,2,3,4,4
1,0,2,36,0,0,0,1,0,1,0,10.82232,8,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,69.02601,149.9621,6000.793836,5,4,4,3,4,2,5,4
0,1,2,84,0,1,0,0,1,0,0,15.97382,9,2,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,55.08862,149.9447,5187.833012,3,4,4,3,3,4,3,3
0,0,4,63,0,1,0,0,0,0,0,14.12546,14,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,60.75598,184.9797,5788.90717,3,3,3,4,4,2,3,3
0,0,1,20,0,0,0,0,0,0,0,8.844782,15,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,68.46483,174.9882,6540.061159,4,5,4,4,2,4,5,4
0,1,0,80,0,1,0,0,0,0,0,9.11148,6,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,47.34607,152.466,4051.99766,4,3,3,5,3,4,4,4
1,0,3,53,0,0,0,1,1,0,0,12.51964,9,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,70.04054,192.4404,6225.879093,3,3,2,4,4,1,2,2
0,0,8,28,0,0,1,0,0,0,0,2.974229,16,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,60.03811,174.9768,6004.110633,1,2,1,2,4,2,1,2
0,1,0,75,1,0,0,0,0,0,1,5.984269,19,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,66.34669,232.6378,6377.789045,4,3,6,4,4,5,4,4
0,1,4,27,0,0,1,0,1,0,0,8.447332,11,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,52.35716,144.9607,4638.39887,1,2,1,3,3,3,3,3
1,0,4,52,0,0,0,0,1,0,0,7.717303,10,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,42.25776,142.4827,4390.483323,3,4,4,2,3,3,2,3
1,0,1,45,0,0,0,0,1,0,0,11.40338,10,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,52.36613,190.127,5326.555997,4,2,4,5,1,5,4,4
0,1,3,46,1,0,0,0,0,1,0,10.81008,9,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,44.49898,129.9483,4321.771592,3,3,4,5,2,3,3,4
0,1,9,57,0,0,0,0,0,0,0,13.57622,17,2,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,56.7924,117.4858,5184.100141,4,4,2,4,2,4,3,3
0,1,2,75,0,0,0,1,0,0,0,7.453585,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,60.20473,152.4441,5615.851877,4,3,4,3,4,4,3,3
0,1,8,76,1,0,0,0,1,0,0,15.84252,14,0,2,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,69.76328,182.4762,6285.098359,4,2,4,2,4,4,4,4
0,1,1,65,1,0,0,0,1,0,0,4.312907,10,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,67.1217,172.4742,5808.42996,4,3,3,3,3,4,3,4
0,1,2,22,0,1,0,0,1,0,0,9.312624,12,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,62.46678,162.447,6021.120111,3,3,2,5,4,4,3,5
0,1,3,49,0,0,1,0,0,0,0,9.126135,8,3,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,61.28932,164.9785,5940.643763,5,4,4,5,4,5,4,5
0,0,0,40,0,0,1,0,1,0,1,13.25194,13,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,56.95876,235.1555,5845.571509,3,2,3,4,3,4,2,3
0,0,3,68,0,0,0,1,0,0,0,7.705812,12,3,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,64.61204,152.4441,6030.712542,2,2,3,3,5,2,2,1
1,0,3,22,0,0,0,0,1,0,0,14.00738,11,3,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,49.04885,159.9875,4432.458176,3,5,4,3,3,3,3,2
0,1,3,82,0,1,0,0,0,0,0,10.12157,18,2,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,67.73428,149.9598,5767.903799,4,3,4,3,4,4,3,3
0,1,3,88,0,0,0,0,1,0,0,12.36929,12,2,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,68.24302,187.4847,6056.563368,3,3,4,3,2,4,4,4
0,0,4,30,0,0,0,1,0,0,0,11.09976,17,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,58.6209,112.4844,5059.515014,5,5,5,4,4,4,4,5
0,0,4,65,0,0,1,0,0,0,0,6.167016,10,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,47.34761,257.6549,4665.041877,2,3,2,3,4,3,4,4
1,0,4,79,1,0,0,0,0,0,0,11.37166,12,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,64.37976,149.9447,5980.037893,3,3,3,2,4,3,3,4
0,1,2,54,0,1,0,0,0,0,1,5.077546,9,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,50.07284,235.1555,5249.968921,3,3,3,5,3,3,3,1
1,0,2,58,0,1,0,0,1,0,0,11.66849,11,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,57.1124,112.4551,4792.875751,4,3,3,4,5,3,4,5
1,0,3,65,0,0,1,0,0,0,0,11.02239,10,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,60.16638,149.9598,5203.543626,3,3,3,4,2,3,4,5
0,0,1,65,0,0,0,0,1,0,0,5.214198,15,3,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,64.10363,137.5165,5473.406858,4,4,4,4,3,6,4,3
0,1,0,27,0,0,0,1,1,0,0,10.22828,12,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,61.53705,149.9447,5841.516274,5,4,4,4,3,4,4,6
0,0,1,27,0,0,0,1,0,0,0,10.87256,11,3,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,63.67919,127.4601,5831.318891,4,4,4,4,5,3,4,4
0,1,6,58,1,0,0,0,0,0,0,7.852913,20,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,60.36546,142.4713,5799.053123,5,5,5,4,3,5,4,5
1,0,0,89,0,0,0,0,0,0,0,11.93019,8,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,62.83833,222.6281,6066.459973,4,3,4,3,3,5,4,4
1,0,0,88,0,1,0,0,0,0,0,6.575864,9,4,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,58.52876,184.967,5045.986552,3,3,4,5,2,2,4,4
0,0,2,51,0,0,1,0,0,0,0,5.76336,11,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,62.54758,220.1185,5640.487005,5,4,4,5,3,5,4,4
0,1,1,83,0,1,0,0,0,0,0,11.01585,5,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,67.85251,129.9621,6172.3134,4,5,4,4,4,4,4,2
0,0,2,71,0,1,0,0,1,0,0,8.496571,6,4,3,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,66.28837,210.138,6022.470272,6,5,5,4,2,5,5,3
0,0,8,53,0,0,1,0,0,0,0,10.40664,11,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,65.1302,197.484,6468.116177,3,3,3,5,4,4,3,4
0,1,2,29,0,0,0,1,0,0,0,12.37749,16,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,69.80788,277.6375,6548.654854,3,4,3,3,3,4,3,2
0,0,2,57,0,1,0,0,1,0,0,11.68326,9,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,51.63534,207.6094,4769.420216,5,3,3,4,5,4,3,4
0,0,0,33,0,0,0,0,1,0,0,12.12014,16,3,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,51.06149,164.9785,5144.987347,4,3,4,3,2,5,4,3
1,0,4,32,1,0,0,0,1,0,1,6.970213,9,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,57.59524,200.1323,5899.937578,3,2,2,4,4,4,3,4
1,0,1,50,0,0,1,0,1,0,0,7.434418,17,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,65.33266,172.4705,6192.141187,5,4,4,2,3,4,3,2
0,1,3,44,0,1,0,0,0,0,0,9.609746,11,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,53.5771,137.4616,4751.270751,3,2,2,5,2,4,3,3
1,0,3,88,0,0,0,0,1,0,0,10.08115,11,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,63.78741,149.9378,5939.401407,2,2,3,3,4,3,3,1
0,0,3,58,0,1,0,0,0,0,0,12.16532,10,2,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,65.69406,94.97283,5933.23425,2,3,3,4,4,2,3,5
1,0,6,48,1,0,0,0,0,0,0,10.20965,18,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,49.35209,139.983,4827.605046,4,4,4,4,4,3,5,3
